권 운동에,1,0,0,0,0,1,POS,1
권 은,1,0,1,0,0,0,NEG,1
권 은 지,1,0,1,0,0,0,NEG,1
권을,1,0,1,0,0,0,NEG,1
권을 통하,1,0,1,0,0,0,NEG,1
권고,1,0,0,0,0,1,POS,1
권고 안,1,0,0,0,0,1,POS,1
권력,2,0,1,0,0,0,NEG,1
권력도,1,0,1,0,0,0,NEG,1
권력을,1,0,1,0,0,0,NEG,1
권력을 빼앗기,1,0,1,0,0,0,NEG,1
권력욕,1,0,1,0,0,0,NEG,1
권력욕에,1,0,1,0,0,0,NEG,1
권력욕에 젖,1,0,1,0,0,0,NEG,1
권위,1,0,0,0,0,1,POS,1
권위주의,1,0,1,0,0,0,NEG,1
권하,3,0,0,0,0,1,POS,1
권하고자,1,0,0,0,0,1,POS,1
권하고자하,1,0,0,0,0,1,POS,1
궤변,1,0,1,0,0,0,NEG,1
궤변 으로,1,0,1,0,0,0,NEG,1
궤변 으로가득,1,0,1,0,0,0,NEG,1
귀,2,0,0.5,0.5,0,0,NEG,0.5
귀가,1,0,0,1,0,0,NEUT,1
귀가 울리,1,0,0,1,0,0,NEUT,1
귀 질환,1,0,1,0,0,0,NEG,1
귀 질환을,1,0,1,0,0,0,NEG,1
귀엽,1,0,1,0,0,0,NEG,1
귀엽,1,0,1,0,0,0,NEG,1
귀엽 아들,1,0,1,0,0,0,NEG,1
규명,1,0,0,0,0,1,POS,1
규명하,1,0,0,0,0,1,POS,1
규모,2,0,0,0,0,1,POS,1
규모 의,2,0,0,0,0,1,POS,1
규모 의 국제,1,0,0,0,0,1,POS,1
규모 의 돈,1,0,0,0,0,1,POS,1
규정,2,0,0,0,0,1,POS,1
규정에,1,0,0,0,0,1,POS,1
규정에는,1,0,0,0,0,1,POS,1
규정하,1,0,0,0,0,1,POS,1
규제,1,0,1,0,0,0,NEG,1
규제하,1,0,1,0,0,0,NEG,1
균,1,0,0,0,0,1,POS,1
균 이,1,0,0,0,0,1,POS,1
균 이 번식,1,0,0,0,0,1,POS,1
균형,1,0,1,0,0,0,NEG,1
균형을,1,0,1,0,0,0,NEG,1
균형을 지나치,1,0,1,0,0,0,NEG,1
그,13,0.076923077,0.230769231,0.153846154,0,0.538461538,POS,0.538461538
그고비,1,0,0,0,0,1,POS,1
그고비를,1,0,0,0,0,1,POS,1
그 동안,2,0,1,0,0,0,NEG,1
그 동안 이,1,0,1,0,0,0,NEG,1
그 동안 태극기,1,0,1,0,0,0,NEG,1
그 무게,1,0,1,0,0,0,NEG,1
그 무게 불리,1,0,1,0,0,0,NEG,1
그 사람,1,0,0,0,0,1,POS,1
그 사람을,1,0,0,0,0,1,POS,1
그 사상,1,0,0,0,0,1,POS,1
그 사상 의,1,0,0,0,0,1,POS,1
그 소외,1,1,0,0,0,0,COMP,1
그 소외 되,1,1,0,0,0,0,COMP,1
그 순간,1,0,0,0,0,1,POS,1
그 순간 어둠,1,0,0,0,0,1,POS,1
그 위상,1,0,0,1,0,0,NEUT,1
그 위상을,1,0,0,1,0,0,NEUT,1
그 정화,1,0,0,0,0,1,POS,1
그 정화 만,1,0,0,0,0,1,POS,1
그 주변,1,0,0,0,0,1,POS,1
그 주변 사람,1,0,0,0,0,1,POS,1
그 폭,1,0,0,0,0,1,POS,1
그 폭 이,1,0,0,0,0,1,POS,1
그,10,0,0.5,0,0.2,0.3,NEG,0.5
그가,1,0,0,0,0,1,POS,1
그가 얼마나,1,0,0,0,0,1,POS,1
그는,2,0,1,0,0,0,NEG,1
그는 깎아지르,1,0,1,0,0,0,NEG,1
그는 말,1,0,1,0,0,0,NEG,1
그를,1,0,1,0,0,0,NEG,1
그를 만지,1,0,1,0,0,0,NEG,1
그 보다,1,0,0,0,1,0,None,1
그 보다는,1,0,0,0,1,0,None,1
그 뿐,1,0,0,0,1,0,None,1
그 뿐 이,1,0,0,0,1,0,None,1
그에게,1,0,1,0,0,0,NEG,1
그에게 간신히,1,0,1,0,0,0,NEG,1
그 와,1,0,1,0,0,0,NEG,1
그 와 무관,1,0,1,0,0,0,NEG,1
그 의,2,0,0,0,0,1,POS,1
그 의 반,1,0,0,0,0,1,POS,1
그 의 사랑,1,0,0,0,0,1,POS,1
그것,3,0,0.666666667,0.333333333,0,0,NEG,0.666666667
그것,2,0,0.5,0.5,0,0,NEG,0.5
그것 미치,1,0,1,0,0,0,NEG,1
그것 사랑,1,0,0,1,0,0,NEUT,1
그것 보,1,0,1,0,0,0,NEG,1
그것 보 시,1,0,1,0,0,0,NEG,1
그나마,1,0,0,0,1,0,None,1
그냥,1,0,1,0,0,0,NEG,1
그냥 상상,1,0,1,0,0,0,NEG,1
그냥 상상 의,1,0,1,0,0,0,NEG,1
그늘,2,0,0.5,0,0,0.5,NEG,0.5
그늘 벗,1,0,0,0,0,1,POS,1
그늘 이,1,0,1,0,0,0,NEG,1
그늘 이 지,1,0,1,0,0,0,NEG,1
그대로,5,0,0.4,0,0,0.6,POS,0.6
그대로 남,1,0,1,0,0,0,NEG,1
그대로 남 아,1,0,1,0,0,0,NEG,1
그대로 따르,1,0,1,0,0,0,NEG,1
그대로 따르 지,1,0,1,0,0,0,NEG,1
그대로 모방,1,0,0,0,0,1,POS,1
그대로 모방하,1,0,0,0,0,1,POS,1
그동안,3,0,0,0,0,1,POS,1
그동안 못,1,0,0,0,0,1,POS,1
그동안 못하,1,0,0,0,0,1,POS,1
그동안 연구,1,0,0,0,0,1,POS,1
그동안 연구하,1,0,0,0,0,1,POS,1
그동안 이루,1,0,0,0,0,1,POS,1
그동안 이루,1,0,0,0,0,1,POS,1
그때,1,0,0,0,0,1,POS,1
그때 이,1,0,0,0,0,1,POS,1
그때 일,1,0,0,0,0,1,POS,1
그래,2,0,0,0,0.5,0.5,None,0.5
그래 나,1,0,0,0,0,1,POS,1
그래 난,1,0,0,0,0,1,POS,1
그래서,7,0,0,0,1,0,None,1
그러,2,0,1,0,0,0,NEG,1
그러 어,2,0,1,0,0,0,NEG,1
그러 어 모두,1,0,1,0,0,0,NEG,1
그러,5,0,0,0,0.8,0.2,None,0.8
그러 니,2,0,0,0,1,0,None,1
그러 어,1,0,0,0,0,1,POS,1
그러 어 맞,1,0,0,0,0,1,POS,1
그러 어야,1,0,0,0,1,0,None,1
그러 자,1,0,0,0,1,0,None,1
그러나,47,0,0.042553191,0,0.914893617,0.042553191,None,0.914893617
그러나 불우,1,0,0,0,0,1,POS,1
그러나 불우하,1,0,0,0,0,1,POS,1
그러나 양탄자,1,0,0,0,0,1,POS,1
그러나 양탄자는,1,0,0,0,0,1,POS,1
그러나 이제,1,0,1,0,0,0,NEG,1
그러나 이제 소수,1,0,1,0,0,0,NEG,1
그러나 폐렴,1,0,1,0,0,0,NEG,1
그러나 폐렴 은,1,0,1,0,0,0,NEG,1
그러니까,1,0,1,0,0,0,NEG,1
그러니까 아,1,0,1,0,0,0,NEG,1
그러므로,1,0,0,1,0,0,NEUT,1
그러므로 건축,1,0,0,1,0,0,NEUT,1
그러므로 건축 창작,1,0,0,1,0,0,NEUT,1
그런,4,0.25,0.25,0,0.25,0.25,COMP,0.25
그런 것,1,0,0,0,1,0,None,1
그런 것 아니,1,0,0,0,1,0,None,1
그런고민,1,0,0,0,0,1,POS,1
그런고민에,1,0,0,0,0,1,POS,1
그런 엄마,1,0,1,0,0,0,NEG,1
그런 엄마를,1,0,1,0,0,0,NEG,1
그런데,5,0,0,0,1,0,None,1
그런데도,2,0,0,0,1,0,None,1
그럼,1,0,0,0,1,0,None,1
그럼에,1,0,0,0,1,0,None,1
그럼에도,1,0,0,0,1,0,None,1
그렇,1,0,0,0,1,0,None,1
그렇 지만,1,0,0,0,1,0,None,1
그렇,12,0,0.5,0,0.25,0.25,NEG,0.5
그렇 게,4,0,0.25,0,0,0.75,POS,0.75
그렇 게 그리,1,0,1,0,0,0,NEG,1
그렇 게도,1,0,0,0,0,1,POS,1
그렇 게 말,1,0,0,0,0,1,POS,1
그렇 게하,1,0,0,0,0,1,POS,1
그렇 기,1,0,1,0,0,0,NEG,1
그렇 기 마련,1,0,1,0,0,0,NEG,1
그렇가,1,0,0,0,1,0,None,1
그렇가하,1,0,0,0,1,0,None,1
그렇 다고,1,0,0,0,1,0,None,1
그렇 다면,1,0,1,0,0,0,NEG,1
그렇 다면 자본주의,1,0,1,0,0,0,NEG,1
그렇,1,0,0,0,1,0,None,1
그렇에,1,0,0,0,1,0,None,1
그렇 지,2,0,1,0,0,0,NEG,1
그렇 지 않,2,0,1,0,0,0,NEG,1
그렇지만,1,0,0,0,0,1,POS,1
그렇지만 한자,1,0,0,0,0,1,POS,1
그렇지만 한자 의,1,0,0,0,0,1,POS,1
그룹,2,0,0,0,0,1,POS,1
그룹 으로서,1,0,0,0,0,1,POS,1
그룹 으로서 의,1,0,0,0,0,1,POS,1
그룹 이,1,0,0,0,0,1,POS,1
그르,1,0,1,0,0,0,NEG,1
그르치,1,0,1,0,0,0,NEG,1
그리,4,0,0.75,0,0,0.25,NEG,0.75
그리 밝,2,0,1,0,0,0,NEG,1
그리 밝 아,1,0,1,0,0,0,NEG,1
그리 밝 지,1,0,1,0,0,0,NEG,1
그리 어렵,1,0,0,0,0,1,POS,1
그리 어렵 지,1,0,0,0,0,1,POS,1
그리,5,0.4,0.4,0,0,0.2,COMP,0.4
그리 니,1,0,1,0,0,0,NEG,1
그리 어,2,1,0,0,0,0,COMP,1
그리고,2,0,0.5,0,0,0.5,NEG,0.5
그리고 간밤,1,0,0,0,0,1,POS,1
그리고 간밤 의,1,0,0,0,0,1,POS,1
그리고 힘,1,0,1,0,0,0,NEG,1
그리고 힘 안,1,0,1,0,0,0,NEG,1
그리하여,1,0,1,0,0,0,NEG,1
그리하여 세상,1,0,1,0,0,0,NEG,1
그리하여 세상 의,1,0,1,0,0,0,NEG,1
그림,2,0,0.5,0,0,0.5,NEG,0.5
그림 들,1,0,1,0,0,0,NEG,1
그림 들 이,1,0,1,0,0,0,NEG,1
그림 속내,1,0,0,0,0,1,POS,1
그분,1,0,1,0,0,0,NEG,1
그분 께,1,0,1,0,0,0,NEG,1
그야말로,1,0,0,0,1,0,None,1
그저,2,0,0.5,0,0.5,0,NEG,0.5
그저 그렇,1,0,1,0,0,0,NEG,1
그저 그렇 기,1,0,1,0,0,0,NEG,1
그지없,1,0,1,0,0,0,NEG,1
그지없는,1,0,1,0,0,0,NEG,1
그지없는 행동,1,0,1,0,0,0,NEG,1
그치,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
그칠,1,0,0,0,0,1,POS,1
그칠 새,1,0,0,0,0,1,POS,1
극,2,0.5,0,0,0,0.5,COMP,0.5
극 의,1,0,0,0,0,1,POS,1
극 의 현실,1,0,0,0,0,1,POS,1
극적,1,1,0,0,0,0,COMP,1
극적 이,1,1,0,0,0,0,COMP,1
극단,1,0,1,0,0,0,NEG,1
극단적,1,0,1,0,0,0,NEG,1
극단적 이,1,0,1,0,0,0,NEG,1
극대,1,0,1,0,0,0,NEG,1
극대 화,1,0,1,0,0,0,NEG,1
극대 화하,1,0,1,0,0,0,NEG,1
극복,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
극복 인식,1,0,0,0,0,1,POS,1
극복 인식등,1,0,0,0,0,1,POS,1
극복하,2,0,0.5,0,0,0.5,NEG,0.5
극심,1,0,1,0,0,0,NEG,1
극심하,1,0,1,0,0,0,NEG,1
극장,1,0,0,0,0,1,POS,1
극장 공연,1,0,0,0,0,1,POS,1
극장 공연 물,1,0,0,0,0,1,POS,1
극찬,1,0,0,0,0,1,POS,1
극찬하,1,0,0,0,0,1,POS,1
극히,2,0,1,0,0,0,NEG,1
극히 낮,1,0,1,0,0,0,NEG,1
극히 일부,1,0,1,0,0,0,NEG,1
극히 일부에,1,0,1,0,0,0,NEG,1
근근이,1,0,1,0,0,0,NEG,1
근데,1,0,0,0,1,0,None,1
근로,1,0,1,0,0,0,NEG,1
근로 의욕,1,0,1,0,0,0,NEG,1
근로 의욕 저하,1,0,1,0,0,0,NEG,1
근면,1,0,0,0,0,1,POS,1
근본,1,0,0,0,0,1,POS,1
근본 은,1,0,0,0,0,1,POS,1
근본 은 사람,1,0,0,0,0,1,POS,1
근성,1,0,0,0,0,1,POS,1
근시안,1,0,1,0,0,0,NEG,1
근시안적,1,0,1,0,0,0,NEG,1
근절,2,0,0.5,0,0,0.5,NEG,0.5
근절 되,1,0,0,0,0,1,POS,1
근절 되 었,1,0,0,0,0,1,POS,1
근절하,1,0,1,0,0,0,NEG,1
근현대,1,0,0,0,0,1,POS,1
근현대 작곡가,1,0,0,0,0,1,POS,1
근현대 작곡가 연구,1,0,0,0,0,1,POS,1
글,2,0,0.5,0,0,0.5,NEG,0.5
글을,2,0,0.5,0,0,0.5,NEG,0.5
글을 쓰,2,0,0.5,0,0,0.5,NEG,0.5
글라스울,1,0,0,0,0,1,POS,1
글쎄,1,0,0,0,1,0,None,1
글씨,1,0,1,0,0,0,NEG,1
글씨를,1,0,1,0,0,0,NEG,1
글씨를 쓰,1,0,1,0,0,0,NEG,1
금물,1,0,1,0,0,0,NEG,1
금물 이,1,0,1,0,0,0,NEG,1
금물 이 다,1,0,1,0,0,0,NEG,1
금세,1,0,0,0,1,0,None,1
금융,2,0,1,0,0,0,NEG,1
금융 실명,2,0,1,0,0,0,NEG,1
금융 실명 제,2,0,1,0,0,0,NEG,1
금하,1,0,1,0,0,0,NEG,1
금하 았,1,0,1,0,0,0,NEG,1
급,1,0,0,0,0,1,POS,1
급격히,1,0,1,0,0,0,NEG,1
급격히 많,1,0,1,0,0,0,NEG,1
급격히 많 아,1,0,1,0,0,0,NEG,1
급급,1,0,1,0,0,0,NEG,1
급급하,1,0,1,0,0,0,NEG,1
급기야,2,0,0,0,1,0,None,1
급속히,1,0,1,0,0,0,NEG,1
급속히 악화,1,0,1,0,0,0,NEG,1
급속히 악화하,1,0,1,0,0,0,NEG,1
긍정,2,0,0,0,0,1,POS,1
긍정적,2,0,0,0,0,1,POS,1
긍정적 이,1,0,0,0,0,1,POS,1
긍정적 편견,1,0,0,0,0,1,POS,1
기,89,0,0.157303371,0.06741573,0.449438202,0.325842697,None,0.449438202
기가,2,0,0.5,0,0,0.5,NEG,0.5
기가가장,1,0,1,0,0,0,NEG,1
기가 쉽,1,0,0,0,0,1,POS,1
기 그지없,1,0,1,0,0,0,NEG,1
기 그지없는,1,0,1,0,0,0,NEG,1
기 까지,1,0,0,0,1,0,None,1
기 까지하,1,0,0,0,1,0,None,1
긴,2,0,0,0,1,0,None,1
긴하,2,0,0,0,1,0,None,1
기는,1,0,0,0,1,0,None,1
기는하,1,0,0,0,1,0,None,1
기도,21,0,0.047619048,0,0.857142857,0.095238095,None,0.857142857
기도하,5,0,0,0,0.8,0.2,None,0.8
기도하,16,0,0.0625,0,0.875,0.0625,None,0.875
기 때문,4,0,0,0,1,0,None,1
기 때문 이,3,0,0,0,1,0,None,1
길,1,0,0,0,1,0,None,1
기 로,9,0,0.111111111,0,0.222222222,0.666666667,POS,0.666666667
기 로하,6,0,0.166666667,0,0.333333333,0.5,POS,0.5
기 로하,2,0,0,0,0,1,POS,1
기를,3,0,0,0,0,1,POS,1
기를 바라,2,0,0,0,0,1,POS,1
기를 즐기,1,0,0,0,0,1,POS,1
기 마련,5,0,0.6,0,0.4,0,NEG,0.6
기 마련 이,5,0,0.6,0,0.4,0,NEG,0.6
기 만,2,0,0,0,1,0,None,1
기 만하,2,0,0,0,1,0,None,1
기 보다,1,0,0,0,1,0,None,1
기 보다는,1,0,0,0,1,0,None,1
기 쉽,5,0,0.4,0,0,0.6,POS,0.6
기 쉽 므로,1,0,0,0,0,1,POS,1
기 쉽 은,1,0,0,0,0,1,POS,1
기 시작,1,0,0,0,0,1,POS,1
기 시작하,1,0,0,0,0,1,POS,1
기 십상,1,0,1,0,0,0,NEG,1
기 십상 이,1,0,1,0,0,0,NEG,1
기 어렵,4,0,0.5,0,0,0.5,NEG,0.5
기 어렵,1,0,0,0,0,1,POS,1
기 어렵 었,1,0,1,0,0,0,NEG,1
기에,5,0,0,0.4,0.2,0.4,NEUT,0.4
기에 그것,1,0,0,1,0,0,NEUT,1
기에 이르,1,0,0,0,1,0,None,1
기에 즐겁,1,0,0,0,0,1,POS,1
기에 충분,1,0,0,0,0,1,POS,1
기 위하,17,0,0,0.235294118,0.235294118,0.529411765,POS,0.529411765
기 위한,1,0,0,0,0,1,POS,1
기 위하 아,2,0,0,0,0,1,POS,1
기 조차,1,0,0,0,1,0,None,1
기 짝,1,0,1,0,0,0,NEG,1
기 짝 이,1,0,1,0,0,0,NEG,1
기 힘들,1,0,1,0,0,0,NEG,1
기 힘들,1,0,1,0,0,0,NEG,1
기,2,0,0,0,0,1,POS,1
기가,1,0,0,0,0,1,POS,1
기가 흐르,1,0,0,0,0,1,POS,1
기 더하,1,0,0,0,0,1,POS,1
기 더하 아,1,0,0,0,0,1,POS,1
기,1,0,1,0,0,0,NEG,1
기가,1,0,1,0,0,0,NEG,1
기가 많,1,0,1,0,0,0,NEG,1
기강,1,0,1,0,0,0,NEG,1
기강 이,1,0,1,0,0,0,NEG,1
기강 이 해이,1,0,1,0,0,0,NEG,1
기구,1,0,1,0,0,0,NEG,1
기구하,1,0,1,0,0,0,NEG,1
기금,1,0,0,0,0,1,POS,1
기나길,1,0,0,0,0,1,POS,1
기나길,1,0,0,0,0,1,POS,1
기나길 절대,1,0,0,0,0,1,POS,1
기냥,1,0,1,0,0,0,NEG,1
기념,1,0,0,0,0,1,POS,1
기념 사진,1,0,0,0,0,1,POS,1
기념 사진 촬영,1,0,0,0,0,1,POS,1
기능,2,0,0,0,0,1,POS,1
기능을,1,0,0,0,0,1,POS,1
기능을 함께,1,0,0,0,0,1,POS,1
기능적,1,0,0,0,0,1,POS,1
기능적 으로,1,0,0,0,0,1,POS,1
기다리,1,0,0,0,0,1,POS,1
기대,8,0,0,0,0,1,POS,1
기대 되,2,0,0,0,0,1,POS,1
기대를,2,0,0,0,0,1,POS,1
기대를 모으,1,0,0,0,0,1,POS,1
기대를 한층,1,0,0,0,0,1,POS,1
기대 와,1,0,0,0,0,1,POS,1
기대 와 관심,1,0,0,0,0,1,POS,1
기대하,2,0,0,0,0,1,POS,1
기대주,1,0,0,0,0,1,POS,1
기대주 이,1,0,0,0,0,1,POS,1
기도,1,0,0,0,0,1,POS,1
기도하,1,0,0,0,0,1,POS,1
기량,2,0,0,0,0,1,POS,1
기량을,1,0,0,0,0,1,POS,1
기량을 선보이,1,0,0,0,0,1,POS,1
기록,3,0,0,0,0,1,POS,1
기록 이,1,0,0,0,0,1,POS,1
기만,1,0,1,0,0,0,NEG,1
기만하,1,0,1,0,0,0,NEG,1
기반,1,0,0,0,0,1,POS,1
기반을,1,0,0,0,0,1,POS,1
기반을 다지,1,0,0,0,0,1,POS,1
기본,1,0,0,0,0,1,POS,1
기본적,1,0,0,0,0,1,POS,1
기본적 이,1,0,0,0,0,1,POS,1
기분,2,0,0.5,0.5,0,0,NEG,0.5
기분 이,2,0,0.5,0.5,0,0,NEG,0.5
기분 이 들,2,0,0.5,0.5,0,0,NEG,0.5
기뻐하,2,0,0,0,0,1,POS,1
기쁘,3,0,0,0,0,1,POS,1
기쁘 게,1,0,0,0,0,1,POS,1
기쁘 게 참여,1,0,0,0,0,1,POS,1
기쁘 니다,1,0,0,0,0,1,POS,1
기쁨,1,0,0,0,0,1,POS,1
기색,1,1,0,0,0,0,COMP,1
기색 으로,1,1,0,0,0,0,COMP,1
기소,1,0,1,0,0,0,NEG,1
기술,1,0,1,0,0,0,NEG,1
기술 의,1,0,1,0,0,0,NEG,1
기술 의 노예,1,0,1,0,0,0,NEG,1
기약,1,0,1,0,0,0,NEG,1
기약 조차,1,0,1,0,0,0,NEG,1
기약 조차하,1,0,1,0,0,0,NEG,1
기억,1,0,0,1,0,0,NEUT,1
기억 되,1,0,0,1,0,0,NEUT,1
기억나,1,0,0,0,0,1,POS,1
기억나 게,1,0,0,0,0,1,POS,1
기억나 게하,1,0,0,0,0,1,POS,1
기업,4,0,0.5,0,0,0.5,NEG,0.5
기업 들,1,0,1,0,0,0,NEG,1
기업 들도,1,0,1,0,0,0,NEG,1
기업 은,1,0,1,0,0,0,NEG,1
기업 은 망하,1,0,1,0,0,0,NEG,1
기업 이,1,0,0,0,0,1,POS,1
기업 정부,1,0,0,0,0,1,POS,1
기업 정부가,1,0,0,0,0,1,POS,1
기여,5,0,0,0,0,1,POS,1
기여도,1,0,0,0,0,1,POS,1
기여도가,1,0,0,0,0,1,POS,1
기여하,3,0,0,0,0,1,POS,1
기운,1,0,0,0,0,1,POS,1
기운 생동,1,0,0,0,0,1,POS,1
기운 생동 속,1,0,0,0,0,1,POS,1
기울이,1,0,1,0,0,0,NEG,1
기적,1,0,0,0,0,1,POS,1
기존,1,0,0,0,0,1,POS,1
기존 화장품,1,0,0,0,0,1,POS,1
기존 화장품 보다,1,0,0,0,0,1,POS,1
기준,2,0,1,0,0,0,NEG,1
기준을,1,0,1,0,0,0,NEG,1
기증,1,0,0,0,0,1,POS,1
기증하,1,0,0,0,0,1,POS,1
기증하는,1,0,0,0,0,1,POS,1
기초,1,0,0,0,0,1,POS,1
기초 부터,1,0,0,0,0,1,POS,1
기초 부터 살피,1,0,0,0,0,1,POS,1
기피,2,0,0.5,0,0.5,0,NEG,0.5
기피하,1,0,1,0,0,0,NEG,1
기형아,1,0,1,0,0,0,NEG,1
기회,7,0,0,0,0,1,POS,1
기회가,1,0,0,0,0,1,POS,1
기회가 되,1,0,0,0,0,1,POS,1
기회를,4,0,0,0,0,1,POS,1
기회를 던지,1,0,0,0,0,1,POS,1
기회를 얻,1,0,0,0,0,1,POS,1
기회를 주,2,0,0,0,0,1,POS,1
기회 이,1,0,0,0,0,1,POS,1
기회주의,1,0,1,0,0,0,NEG,1
기회주의적,1,0,1,0,0,0,NEG,1
기획,3,0,0,0,0,1,POS,1
기획하,3,0,0,0,0,1,POS,1
기획물,1,0,1,0,0,0,NEG,1
기획물 비디오,1,0,1,0,0,0,NEG,1
기획물 비디오는,1,0,1,0,0,0,NEG,1
긴급,1,0,1,0,0,0,NEG,1
긴급 조치,1,0,1,0,0,0,NEG,1
긴급 조치 위반,1,0,1,0,0,0,NEG,1
긴박,1,0,0,0,0,1,POS,1
긴박하,1,0,0,0,0,1,POS,1
긴박한,1,0,0,0,0,1,POS,1
긴장,2,0,1,0,0,0,NEG,1
긴장 시키,1,0,1,0,0,0,NEG,1
긴장 이,1,0,1,0,0,0,NEG,1
긴장 이고조,1,0,1,0,0,0,NEG,1
긴장감,1,0,1,0,0,0,NEG,1
긴장감 이,1,0,1,0,0,0,NEG,1
긴장감 이 조성,1,0,1,0,0,0,NEG,1
길,8,0,0.625,0,0,0.375,NEG,0.625
길 없,1,0,1,0,0,0,NEG,1
길에서,1,0,1,0,0,0,NEG,1
길에서 마주치,1,0,1,0,0,0,NEG,1
길 은,1,0,1,0,0,0,NEG,1
길 은 그리,1,0,1,0,0,0,NEG,1
길을,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
길을 불,1,0,1,0,0,0,NEG,1
길을 찾,1,0,0,0,0,1,POS,1
길을 택하,1,0,0,0,0,1,POS,1
길,2,0,0,0,0,1,POS,1
길,1,0,0,0,0,1,POS,1
길 설명,1,0,0,0,0,1,POS,1
길들이,1,0,0,0,0,1,POS,1
길이,1,0,0,0,0,1,POS,1
길이 기억나,1,0,0,0,0,1,POS,1
길이 기억나 게,1,0,0,0,0,1,POS,1
길이,1,0,1,0,0,0,NEG,1
길이가,1,0,1,0,0,0,NEG,1
길이가 일정,1,0,1,0,0,0,NEG,1
김,1,0,0,0,1,0,None,1
김에,1,0,0,0,1,0,None,1
깃들,1,0,0,0,0,1,POS,1
깃발,1,0,0,0,0,1,POS,1
깃발을,1,0,0,0,0,1,POS,1
깃발을 높이,1,0,0,0,0,1,POS,1
깊,4,0,0.75,0,0,0.25,NEG,0.75
깊 게,1,0,1,0,0,0,NEG,1
깊 게하,1,0,1,0,0,0,NEG,1
깊 어,1,0,1,0,0,0,NEG,1
깊 어 지,1,0,1,0,0,0,NEG,1
깊 은,1,0,1,0,0,0,NEG,1
깊 은 의혹,1,0,1,0,0,0,NEG,1
까다롭,1,0,1,0,0,0,NEG,1
까닭,2,0,0,0.5,0,0.5,NEUT,0.5
까닭 이,1,0,0,1,0,0,NEUT,1
까맣,1,0,1,0,0,0,NEG,1
까맣,1,0,1,0,0,0,NEG,1
까맣 단지,1,0,1,0,0,0,NEG,1
까먹,1,0,0,1,0,0,NEUT,1
까먹는,1,0,0,1,0,0,NEUT,1
까지,22,0,0.136363636,0,0.681818182,0.181818182,None,0.681818182
까지는,1,0,0,0,1,0,None,1
까지도,2,0,0,0,1,0,None,1
까지 묻,1,0,1,0,0,0,NEG,1
까지 반대,1,0,1,0,0,0,NEG,1
까지 반대를,1,0,1,0,0,0,NEG,1
까지 줄이,1,0,0,0,0,1,POS,1
까지 줄일,1,0,0,0,0,1,POS,1
까지 지키,1,0,0,0,0,1,POS,1
까지 지킬,1,0,0,0,0,1,POS,1
까지 참여,1,0,0,0,0,1,POS,1
까지 참여하,1,0,0,0,0,1,POS,1
까지하,1,0,1,0,0,0,NEG,1
까지하 았,1,0,1,0,0,0,NEG,1
까지하,1,0,0,0,1,0,None,1
깎,2,0,1,0,0,0,NEG,1
깎 았,1,0,1,0,0,0,NEG,1
깎 았 다,1,0,1,0,0,0,NEG,1
깎 았었,1,0,1,0,0,0,NEG,1
깎 았었는데,1,0,1,0,0,0,NEG,1
깎아지르,1,0,1,0,0,0,NEG,1
깎아지른,1,0,1,0,0,0,NEG,1
깎아지른 듯,1,0,1,0,0,0,NEG,1
깔리,2,0,0,0.5,0,0.5,NEUT,0.5
깔리 어,1,0,0,0,0,1,POS,1
깔리 어 있,1,0,0,0,0,1,POS,1
깜깜,1,0,1,0,0,0,NEG,1
깜깜하,1,0,1,0,0,0,NEG,1
깜깜한,1,0,1,0,0,0,NEG,1
깜찍,1,1,0,0,0,0,COMP,1
깜찍하,1,1,0,0,0,0,COMP,1
깨,2,0,0,0.5,0,0.5,NEUT,0.5
깨고,1,0,0,0,0,1,POS,1
깨고 역사,1,0,0,0,0,1,POS,1
깨 었,1,0,0,1,0,0,NEUT,1
깨 었 지만,1,0,0,1,0,0,NEUT,1
깨끗,3,0,0,0,0,1,POS,1
깨끗하,3,0,0,0,0,1,POS,1
깨끗함,1,0,0,0,0,1,POS,1
깨닫,4,0,0.25,0,0,0.75,POS,0.75
깨닫 게,1,0,0,0,0,1,POS,1
깨닫 게하,1,0,0,0,0,1,POS,1
깨닫는다,1,0,1,0,0,0,NEG,1
깨닫 으면,1,0,0,0,0,1,POS,1
깨닫 으면 실천,1,0,0,0,0,1,POS,1
깨우치,1,0,0,0,0,1,POS,1
깨우침,1,0,0,0,0,1,POS,1
깨치,2,0,0.5,0,0,0.5,NEG,0.5
깨친,1,0,1,0,0,0,NEG,1
깨친 자,1,0,1,0,0,0,NEG,1
깨침,1,0,0,0,0,1,POS,1
깨침 의,1,0,0,0,0,1,POS,1
꺼내,3,0.333333333,0.333333333,0.333333333,0,0,COMP,0.333333333
꺼내 어,2,0.5,0,0.5,0,0,COMP,0.5
꺼내 어 마음,1,1,0,0,0,0,COMP,1
꺼내 지,1,0,1,0,0,0,NEG,1
꺼내 지 못하,1,0,1,0,0,0,NEG,1
꺼리,1,0,1,0,0,0,NEG,1
꺼리 어요,1,0,1,0,0,0,NEG,1
꺼멓,1,0,1,0,0,0,NEG,1
꺼멓고,1,0,1,0,0,0,NEG,1
꺼멓고 번들번들,1,0,1,0,0,0,NEG,1
꺾이,1,0,1,0,0,0,NEG,1
껍데기,1,0,1,0,0,0,NEG,1
